MUNICIPIO;QUANTIDADE
292830 Santanópolis;80
292860 Santo Amaro;540
292870 Santo Antônio de Jesus;2477
292880 Santo Estêvão;375
292890 São Desidério;280
292895 São Domingos;128
292910 São Felipe;242
292900 São Félix;264
292905 São Félix do Coribe;169
292920 São Francisco do Conde;693
292925 São Gabriel;153
292930 São Gonçalo dos Campos;248
292935 São José da Vitória;82
292937 São José do Jacuípe;90
292940 São Miguel das Matas;94
292950 São Sebastião do Passé;389
292960 Sapeaçu;262
292970 Sátiro Dias;150
292975 Saubara;110
292980 Saúde;105
292990 Seabra;529
293000 Sebastião Laranjeiras;162
293010 Senhor do Bonfim;939
293020 Sento Sé;259
293015 Serra do Ramalho;195
293030 Serra Dourada;302
293040 Serra Preta;128
293050 Serrinha;846
293060 Serrolândia;145
293070 Simões Filho;911
293075 Sítio do Mato;112
293076 Sítio do Quinto;87
293077 Sobradinho;222
293080 Souto Soares;141
293090 Tabocas do Brejo Velho;129
293100 Tanhaçu;242
293105 Tanque Novo;224
293110 Tanquinho;66
293120 Taperoá;152
293130 Tapiramutá;180
293135 Teixeira de Freitas;1790
293140 Teodoro Sampaio;130
293150 Teofilândia;178
293160 Teolândia;158
293170 Terra Nova;109
293180 Tremedal;169
293190 Tucano;396
293200 Uauá;229
293210 Ubaíra;167
293220 Ubaitaba;183
293230 Ubatã;159
293240 Uibaí;102
293245 Umburanas;124
293250 Una;265
293260 Urandi;140
293270 Uruçuca;156
293280 Utinga;220
293290 Valença;1032
293300 Valente;244
293305 Várzea da Roça;149
293310 Várzea do Poço;59
293315 Várzea Nova;110
293317 Varzedo;88
293320 Vera Cruz;282
293325 Vereda;70
293330 Vitória da Conquista;5627
293340 Wagner;98
293345 Wanderley;129
293350 Wenceslau Guimarães;216
293360 Xique-Xique;418
310010 Abadia dos Dourados;100
310020 Abaeté;356
310030 Abre Campo;180
310040 Acaiaca;50
310050 Açucena;93
310060 Água Boa;144
310070 Água Comprida;41
310080 Aguanil;53
310090 Águas Formosas;290
310100 Águas Vermelhas;155
310110 Aimorés;320
310120 Aiuruoca;120
310130 Alagoa;47
310140 Albertina;53
310150 Além Paraíba;518
310160 Alfenas;1582
310163 Alfredo Vasconcelos;35
310170 Almenara;531
310180 Alpercata;47
310190 Alpinópolis;283
310200 Alterosa;140
310205 Alto Caparaó;85
315350 Alto Jequitibá;82
310210 Alto Rio Doce;143
310220 Alvarenga;52
310230 Alvinópolis;161
310240 Alvorada de Minas;99
310250 Amparo do Serra;58
310260 Andradas;562
310280 Andrelândia;242
310285 Angelândia;73
310290 Antônio Carlos;133
310300 Antônio Dias;123
310310 Antônio Prado de Minas;47
310320 Araçaí;47
310330 Aracitaba;25
310340 Araçuaí;430
310350 Araguari;2179
310360 Arantina;58
310370 Araponga;93
310375 Araporã;190
310380 Arapuá;66
310390 Araújos;84
310400 Araxá;1730
310410 Arceburgo;120
310420 Arcos;492
310430 Areado;179
310440 Argirita;39
310445 Aricanduva;59
310450 Arinos;258
310460 Astolfo Dutra;148
310470 Ataléia;117
310480 Augusto de Lima;63
310490 Baependi;374
310500 Baldim;83
310510 Bambuí;477
310520 Bandeira;51
310530 Bandeira do Sul;65
310540 Barão de Cocais;370
310550 Barão de Monte Alto;64
310560 Barbacena;4077
310570 Barra Longa;68
310590 Barroso;280
310600 Bela Vista de Minas;92
310610 Belmiro Braga;74
310620 Belo Horizonte;73639
310630 Belo Oriente;291
310640 Belo Vale;168
310650 Berilo;131
310665 Berizal;64
310660 Bertópolis;80
310670 Betim;7296
310680 Bias Fortes;63
310690 Bicas;252
310700 Biquinhas;42
310710 Boa Esperança;463
310720 Bocaina de Minas;59
310730 Bocaiúva;557
310740 Bom Despacho;746
310750 Bom Jardim de Minas;168
310760 Bom Jesus da Penha;77
310770 Bom Jesus do Amparo;61
310780 Bom Jesus do Galho;183
310790 Bom Repouso;84
310800 Bom Sucesso;193
310810 Bonfim;84
310820 Bonfinópolis de Minas;99
310825 Bonito de Minas;174
310830 Borda da Mata;154
310840 Botelhos;185
310850 Botumirim;65
310870 Brás Pires;61
310855 Brasilândia de Minas;135
310860 Brasília de Minas;716
310880 Braúnas;57
310890 Brazópolis;147
310900 Brumadinho;990
310910 Bueno Brandão;134
310920 Buenópolis;113
310925 Bugre;61
310930 Buritis;322
310940 Buritizeiro;288
310945 Cabeceira Grande;100
310950 Cabo Verde;145
310960 Cachoeira da Prata;58
310970 Cachoeira de Minas;114
310270 Cachoeira de Pajeú;109
310980 Cachoeira Dourada;49
310990 Caetanópolis;170
311000 Caeté;473
311010 Caiana;93
311020 Cajuri;64
311030 Caldas;150
311040 Camacho;48
311050 Camanducaia;210
311060 Cambuí;322
311070 Cambuquira;175
311080 Campanário;63
311090 Campanha;225
311100 Campestre;237
311110 Campina Verde;265
311115 Campo Azul;55
311120 Campo Belo;975
311130 Campo do Meio;150
311140 Campo Florido;131
311150 Campos Altos;155
311160 Campos Gerais;307
311190 Cana Verde;63
311170 Canaã;76
311180 Canápolis;136
311200 Candeias;200
311205 Cantagalo;38
311210 Caparaó;65
311220 Capela Nova;71
311230 Capelinha;384
311240 Capetinga;81
311250 Capim Branco;101
311260 Capinópolis;178
311265 Capitão Andrade;67
311270 Capitão Enéas;161
311280 Capitólio;108
311290 Caputira;83
311300 Caraí;172
311310 Caranaíba;43
311320 Carandaí;428
311330 Carangola;868
311340 Caratinga;1265
311350 Carbonita;101
311360 Careaçu;68
311370 Carlos Chagas;188
311380 Carmésia;49
311390 Carmo da Cachoeira;112
311400 Carmo da Mata;127
311410 Carmo de Minas;188
311420 Carmo do Cajuru;173
311430 Carmo do Paranaíba;528
311440 Carmo do Rio Claro;214
311450 Carmópolis de Minas;222
311455 Carneirinho;154
311460 Carrancas;61
311470 Carvalhópolis;33
311480 Carvalhos;54
311490 Casa Grande;27
311500 Cascalho Rico;54
311510 Cássia;212
311530 Cataguases;923
311535 Catas Altas;61
311540 Catas Altas da Noruega;37
311545 Catuji;75
311547 Catuti;62
311550 Caxambu;295
311560 Cedro do Abaeté;31
311570 Central de Minas;86
311580 Centralina;119
311590 Chácara;46
311600 Chalé;77
311610 Chapada do Norte;136
311615 Chapada Gaúcha;165
311620 Chiador;70
311630 Cipotânea;80
311640 Claraval;57
311650 Claro dos Poções;95
311660 Cláudio;277
311670 Coimbra;75
311680 Coluna;106
311690 Comendador Gomes;48
311700 Comercinho;86
311710 Conceição da Aparecida;113
311520 Conceição da Barra de Minas;37
311730 Conceição das Alagoas;359
311720 Conceição das Pedras;51
311740 Conceição de Ipanema;64
311750 Conceição do Mato Dentro;273
311760 Conceição do Pará;59
311770 Conceição do Rio Verde;145
311780 Conceição dos Ouros;99
311783 Cônego Marinho;100
311787 Confins;98
311790 Congonhal;109
311800 Congonhas;1194
311810 Congonhas do Norte;64
311820 Conquista;96
311830 Conselheiro Lafaiete;2320
311840 Conselheiro Pena;219
311850 Consolação;14
311860 Contagem;7567
311870 Coqueiral;90
311880 Coração de Jesus;406
311890 Cordisburgo;71
311900 Cordislândia;37
311910 Corinto;183
311920 Coroaci;82
311930 Coromandel;295
311940 Coronel Fabriciano;1363
311950 Coronel Murta;67
311960 Coronel Pacheco;61
311970 Coronel Xavier Chaves;42
311980 Córrego Danta;40
311990 Córrego do Bom Jesus;27
311995 Córrego Fundo;75
312000 Córrego Novo;31
312010 Couto de Magalhães de Minas;66
312015 Crisólita;59
312020 Cristais;120
312030 Cristália;80
312040 Cristiano Otoni;43
312050 Cristina;128
312060 Crucilândia;76
312070 Cruzeiro da Fortaleza;57
312080 Cruzília;217
312083 Cuparaque;47
312087 Curral de Dentro;119
312090 Curvelo;910
312100 Datas;52
312110 Delfim Moreira;87
312120 Delfinópolis;99
312125 Delta;106
312130 Descoberto;80
312140 Desterro de Entre Rios;102
312150 Desterro do Melo;48
312160 Diamantina;1220
312170 Diogo de Vasconcelos;48
312180 Dionísio;80
312190 Divinésia;59
312200 Divino;189
312210 Divino das Laranjeiras;72
312220 Divinolândia de Minas;72
312230 Divinópolis;5580
312235 Divisa Alegre;79
312240 Divisa Nova;57
312245 Divisópolis;97
312247 Dom Bosco;48
312250 Dom Cavati;62
312260 Dom Joaquim;84
312270 Dom Silvério;86
312280 Dom Viçoso;42
312290 Dona Eusébia;46
312300 Dores de Campos;107
312310 Dores de Guanhães;66
312320 Dores do Indaiá;164
312330 Dores do Turvo;38
312340 Doresópolis;32
312350 Douradoquara;42
312352 Durandé;60
312360 Elói Mendes;226
312370 Engenheiro Caldas;134
312380 Engenheiro Navarro;68
312385 Entre Folhas;59
312390 Entre Rios de Minas;151
312400 Ervália;264
312410 Esmeraldas;447
312420 Espera Feliz;243
312430 Espinosa;293
312440 Espírito Santo do Dourado;56
312450 Estiva;72
312460 Estrela Dalva;35
312470 Estrela do Indaiá;64
312480 Estrela do Sul;83
312490 Eugenópolis;135
312500 Ewbank da Câmara;68
312510 Extrema;498
312520 Fama;23
312530 Faria Lemos;30
312540 Felício dos Santos;90
312560 Felisburgo;107
312570 Felixlândia;178
312580 Fernandes Tourinho;52
312590 Ferros;100
312595 Fervedouro;137
312600 Florestal;101
312610 Formiga;866
312620 Formoso;143
312630 Fortaleza de Minas;60
312640 Fortuna de Minas;59
312650 Francisco Badaró;116
312660 Francisco Dumont;86
312670 Francisco Sá;346
312675 Franciscópolis;64
312680 Frei Gaspar;69
312690 Frei Inocêncio;104
312695 Frei Lagonegro;26
312700 Fronteira;229
312705 Fronteira dos Vales;61
312707 Fruta de Leite;58
312710 Frutal;928
312720 Funilândia;86
312730 Galiléia;82
312733 Gameleiras;92
312735 Glaucilândia;38
312737 Goiabeira;55
312738 Goianá;64
312740 Gonçalves;39
312750 Gonzaga;76
312760 Gouveia;127
312770 Governador Valadares;5154
312780 Grão Mogol;181
312790 Grupiara;46
312800 Guanhães;422
312810 Guapé;136
312820 Guaraciaba;108
312825 Guaraciama;48
312830 Guaranésia;228
312840 Guarani;121
312850 Guarará;48
312860 Guarda-Mor;111
312870 Guaxupé;809
312880 Guidoval;87
312890 Guimarânia;105
312900 Guiricema;88
312910 Gurinhatã;83
312920 Heliodora;74
312930 Iapu;101
312940 Ibertioga;115
312950 Ibiá;254
312960 Ibiaí;77
312965 Ibiracatu;79
312970 Ibiraci;139
312980 Ibirité;1374
312990 Ibitiúra de Minas;32
313000 Ibituruna;30
313005 Icaraí de Minas;103
313010 Igarapé;362
313020 Igaratinga;116
313030 Iguatama;110
313040 Ijaci;64
313050 Ilicínea;126
313055 Imbé de Minas;78
313060 Inconfidentes;41
313065 Indaiabira;79
313070 Indianópolis;92
313080 Ingaí;33
313090 Inhapim;321
313100 Inhaúma;107
313110 Inimutaba;87
313115 Ipaba;208
313120 Ipanema;225
313130 Ipatinga;4424
313140 Ipiaçu;56
313150 Ipuiúna;115
313160 Iraí de Minas;95
313170 Itabira;2506
313180 Itabirinha;124
313190 Itabirito;842
313200 Itacambira;59
313210 Itacarambi;239
313220 Itaguara;193
313230 Itaipé;115
313240 Itajubá;1879
313250 Itamarandiba;362
313260 Itamarati de Minas;42
313270 Itambacuri;378
313280 Itambé do Mato Dentro;29
313290 Itamogi;141
313300 Itamonte;165
313310 Itanhandu;320
313320 Itanhomi;159
313330 Itaobim;352
313340 Itapagipe;147
313350 Itapecerica;170
313360 Itapeva;78
313370 Itatiaiuçu;135
313375 Itaú de Minas;176
313380 Itaúna;1188
313390 Itaverava;53
313400 Itinga;121
313410 Itueta;71
313420 Ituiutaba;1242
313430 Itumirim;81
313440 Iturama;605
313450 Itutinga;81
313460 Jaboticatubas;178
313470 Jacinto;205
313480 Jacuí;71
313490 Jacutinga;229
313500 Jaguaraçu;47
313505 Jaíba;383
313507 Jampruca;43
313510 Janaúba;1252
313520 Januária;622
313530 Japaraíba;50
313535 Japonvar;103
313540 Jeceaba;150
313545 Jenipapo de Minas;69
313550 Jequeri;134
313560 Jequitaí;78
313570 Jequitibá;90
313580 Jequitinhonha;288
313590 Jesuânia;60
313600 Joaíma;159
313610 Joanésia;64
313620 João Monlevade;1206
313630 João Pinheiro;525
313640 Joaquim Felício;56
313650 Jordânia;130
313652 José Gonçalves de Minas;64
313655 José Raydan;41
313657 Josenópolis;46
313665 Juatuba;362
313670 Juiz de Fora;16818
313680 Juramento;62
313690 Juruaia;125
313695 Juvenília;70
313700 Ladainha;200
313710 Lagamar;113
313720 Lagoa da Prata;533
313730 Lagoa dos Patos;71
313740 Lagoa Dourada;138
313750 Lagoa Formosa;282
313753 Lagoa Grande;118
313760 Lagoa Santa;995
313770 Lajinha;188
313780 Lambari;243
313790 Lamim;56
313800 Laranjal;88
313810 Lassance;86
313820 Lavras;2079
313830 Leandro Ferreira;35
313835 Leme do Prado;67
313840 Leopoldina;797
313850 Liberdade;61
313860 Lima Duarte;279
313862 Limeira do Oeste;110
313865 Lontra;88
313867 Luisburgo;59
313868 Luislândia;65
313870 Luminárias;69
313880 Luz;226
313890 Machacalis;141
313900 Machado;572
313910 Madre de Deus de Minas;53
313920 Malacacheta;177
313925 Mamonas;77
313930 Manga;244
313940 Manhuaçu;1715
313950 Manhumirim;255
313960 Mantena;330
313980 Mar de Espanha;203
313970 Maravilhas;77
313990 Maria da Fé;131
314000 Mariana;895
314010 Marilac;46
314015 Mário Campos;114
314020 Maripá de Minas;59
314030 Marliéria;48
314040 Marmelópolis;32
314050 Martinho Campos;155
314053 Martins Soares;64
314055 Mata Verde;72
314060 Materlândia;51
314070 Mateus Leme;377
317150 Mathias Lobato;47
314080 Matias Barbosa;174
314085 Matias Cardoso;98
314090 Matipó;191
314100 Mato Verde;195
314110 Matozinhos;307
314120 Matutina;69
314130 Medeiros;43
314140 Medina;222
314150 Mendes Pimentel;65
314160 Mercês;114
314170 Mesquita;84
314180 Minas Novas;286
314190 Minduri;58
314200 Mirabela;233
314210 Miradouro;101
314220 Miraí;136
314225 Miravânia;65
314230 Moeda;73
314240 Moema;88
314250 Monjolos;69
314260 Monsenhor Paulo;83
314270 Montalvânia;166
314280 Monte Alegre de Minas;212
314290 Monte Azul;294
314300 Monte Belo;139
314310 Monte Carmelo;466
314315 Monte Formoso;55
314320 Monte Santo de Minas;233
314340 Monte Sião;165
314330 Montes Claros;8890
314345 Montezuma;88
314350 Morada Nova de Minas;124
314360 Morro da Garça;41
314370 Morro do Pilar;36
314380 Munhoz;43
314390 Muriaé;2314
314400 Mutum;289
314410 Muzambinho;242
314420 Nacip Raydan;38
314430 Nanuque;418
314435 Naque;70
314437 Natalândia;66
314440 Natércia;61
314450 Nazareno;131
314460 Nepomuceno;163
314465 Ninheira;110
314467 Nova Belém;60
314470 Nova Era;150
314480 Nova Lima;1599
314490 Nova Módica;51
314500 Nova Ponte;198
314505 Nova Porteirinha;87
314510 Nova Resende;119
314520 Nova Serrana;709
313660 Nova União;65
314530 Novo Cruzeiro;265
314535 Novo Oriente de Minas;87
314537 Novorizonte;43
314540 Olaria;41
314545 Olhos-d'Água;64
314550 Olímpio Noronha;37
314560 Oliveira;509
314570 Oliveira Fortes;31
314580 Onça de Pitangui;38
314585 Oratórios;49
314587 Orizânia;72
314590 Ouro Branco;577
314600 Ouro Fino;308
314610 Ouro Preto;1147
314620 Ouro Verde de Minas;68
314625 Padre Carvalho;55
314630 Padre Paraíso;204
314655 Pai Pedro;62
314640 Paineiras;59
314650 Pains;94
314660 Paiva;23
314670 Palma;107
314675 Palmópolis;100
314690 Papagaios;116
314710 Pará de Minas;1355
314700 Paracatu;1045
314720 Paraguaçu;208
314730 Paraisópolis;245
314740 Paraopeba;254
314760 Passa Quatro;208
314770 Passa Tempo;100
314780 Passa-Vinte;34
314750 Passabém;33
314790 Passos;2337
314795 Patis;77
314800 Patos de Minas;3292
314810 Patrocínio;1474
314820 Patrocínio do Muriaé;50
314830 Paula Cândido;120
314840 Paulistas;46
314850 Pavão;78
314860 Peçanha;191
314870 Pedra Azul;306
314875 Pedra Bonita;63
314880 Pedra do Anta;88
314890 Pedra do Indaiá;51
314900 Pedra Dourada;46
314910 Pedralva;105
314915 Pedras de Maria da Cruz;84
314920 Pedrinópolis;55
314930 Pedro Leopoldo;569
314940 Pedro Teixeira;47
314950 Pequeri;52
314960 Pequi;69
314970 Perdigão;80
314980 Perdizes;204
314990 Perdões;208
314995 Periquito;67
315000 Pescador;44
315010 Piau;56
315015 Piedade de Caratinga;67
315020 Piedade de Ponte Nova;57
315030 Piedade do Rio Grande;82
315040 Piedade dos Gerais;52
315050 Pimenta;119
315053 Pingo-d'Água;57
315057 Pintópolis;86
315060 Piracema;68
315070 Pirajuba;97
315080 Piranga;182
315090 Piranguçu;40
315100 Piranguinho;81
315110 Pirapetinga;157
315120 Pirapora;827
315130 Piraúba;103
315140 Pitangui;193
315150 Piumhi;550
315160 Planura;116
315170 Poço Fundo;234
315180 Poços de Caldas;4594
315190 Pocrane;73
315200 Pompéu;364
315210 Ponte Nova;1224
315213 Ponto Chique;54
315217 Ponto dos Volantes;133
315220 Porteirinha;407
315230 Porto Firme;103
315240 Poté;167
315250 Pouso Alegre;2596
315260 Pouso Alto;82
315270 Prados;105
315280 Prata;326
315290 Pratápolis;80
315300 Pratinha;45
315310 Presidente Bernardes;133
315320 Presidente Juscelino;62
315330 Presidente Kubitschek;45
315340 Presidente Olegário;210
315360 Prudente de Morais;95
315370 Quartel Geral;49
315380 Queluzito;27
315390 Raposos;123
315400 Raul Soares;253
315410 Recreio;114
315415 Reduto;62
315420 Resende Costa;150
315430 Resplendor;242
315440 Ressaquinha;50
315445 Riachinho;71
315450 Riacho dos Machados;73
315460 Ribeirão das Neves;2133
315470 Ribeirão Vermelho;31
315480 Rio Acima;104
315490 Rio Casca;161
315510 Rio do Prado;83
315500 Rio Doce;42
315520 Rio Espera;68
315530 Rio Manso;45
315540 Rio Novo;98
315550 Rio Paranaíba;146
315560 Rio Pardo de Minas;287
315570 Rio Piracicaba;108
315580 Rio Pomba;249
315590 Rio Preto;86
315600 Rio Vermelho;132
315610 Ritápolis;63
315620 Rochedo de Minas;44
315630 Rodeiro;72
315640 Romaria;38
315645 Rosário da Limeira;52
315650 Rubelita;79
315660 Rubim;127
315670 Sabará;672
315680 Sabinópolis;146
315690 Sacramento;466
315700 Salinas;515
315710 Salto da Divisa;96
315720 Santa Bárbara;330
315725 Santa Bárbara do Leste;53
315727 Santa Bárbara do Monte Verde;64
315730 Santa Bárbara do Tugúrio;46
315733 Santa Cruz de Minas;62
315737 Santa Cruz de Salinas;61
315740 Santa Cruz do Escalvado;54
315750 Santa Efigênia de Minas;47
315760 Santa Fé de Minas;59
315765 Santa Helena de Minas;95
315770 Santa Juliana;185
315780 Santa Luzia;1152
315790 Santa Margarida;180
315800 Santa Maria de Itabira;92
315810 Santa Maria do Salto;67
315820 Santa Maria do Suaçuí;133
315920 Santa Rita de Caldas;77
315940 Santa Rita de Ibitipoca;42
315930 Santa Rita de Jacutinga;71
315935 Santa Rita de Minas;78
315950 Santa Rita do Itueto;61
315960 Santa Rita do Sapucaí;438
315970 Santa Rosa da Serra;66
315980 Santa Vitória;289
315830 Santana da Vargem;75
315840 Santana de Cataguases;38
315850 Santana de Pirapama;108
315860 Santana do Deserto;65
315870 Santana do Garambéu;43
315880 Santana do Jacaré;52
315890 Santana do Manhuaçu;74
315895 Santana do Paraíso;273
315900 Santana do Riacho;46
315910 Santana dos Montes;45
315990 Santo Antônio do Amparo;305
316000 Santo Antônio do Aventureiro;45
316010 Santo Antônio do Grama;59
316020 Santo Antônio do Itambé;39
316030 Santo Antônio do Jacinto;95
316040 Santo Antônio do Monte;363
316045 Santo Antônio do Retiro;67
316050 Santo Antônio do Rio Abaixo;25
316060 Santo Hipólito;63
316070 Santos Dumont;540
316080 São Bento Abade;46
316090 São Brás do Suaçuí;49
316095 São Domingos das Dores;52
316100 São Domingos do Prata;177
316105 São Félix de Minas;91
316110 São Francisco;450
316120 São Francisco de Paula;56
316130 São Francisco de Sales;99
316140 São Francisco do Glória;59
316150 São Geraldo;67
316160 São Geraldo da Piedade;47
316165 São Geraldo do Baixio;51
316170 São Gonçalo do Abaeté;72
316180 São Gonçalo do Pará;84
316190 São Gonçalo do Rio Abaixo;161
312550 São Gonçalo do Rio Preto;59
316200 São Gonçalo do Sapucaí;201
316210 São Gotardo;442
316220 São João Batista do Glória;90
316225 São João da Lagoa;83
316230 São João da Mata;33
316240 São João da Ponte;300
316245 São João das Missões;246
316250 São João del Rei;2127
316255 São João do Manhuaçu;95
316257 São João do Manteninha;68
316260 São João do Oriente;94
316265 São João do Pacuí;45
316270 São João do Paraíso;252
316280 São João Evangelista;138
316290 São João Nepomuceno;370
316292 São Joaquim de Bicas;351
316294 São José da Barra;99
316295 São José da Lapa;218
316300 São José da Safira;47
316310 São José da Varginha;63
316320 São José do Alegre;27
316330 São José do Divino;52
316340 São José do Goiabal;63
316350 São José do Jacuri;75
316360 São José do Mantimento;49
316370 São Lourenço;1014
316380 São Miguel do Anta;81
316390 São Pedro da União;62
316410 São Pedro do Suaçuí;65
316400 São Pedro dos Ferros;78
316420 São Romão;109
316430 São Roque de Minas;70
316440 São Sebastião da Bela Vista;49
316443 São Sebastião da Vargem Alegre;54
316447 São Sebastião do Anta;69
316450 São Sebastião do Maranhão;97
316460 São Sebastião do Oeste;92
316470 São Sebastião do Paraíso;1072
316480 São Sebastião do Rio Preto;39
316490 São Sebastião do Rio Verde;25
316520 São Thomé das Letras;72
316500 São Tiago;149
316510 São Tomás de Aquino;97
316530 São Vicente de Minas;84
316540 Sapucaí-Mirim;49
316550 Sardoá;60
316553 Sarzedo;485
316556 Sem-Peixe;46
316557 Senador Amaral;53
316560 Senador Cortes;30
316570 Senador Firmino;135
316580 Senador José Bento;34
316590 Senador Modestino Gonçalves;57
316600 Senhora de Oliveira;57
316610 Senhora do Porto;42
316620 Senhora dos Remédios;91
316630 Sericita;74
316640 Seritinga;42
316650 Serra Azul de Minas;47
316660 Serra da Saudade;22
316680 Serra do Salitre;145
316670 Serra dos Aimorés;50
316690 Serrania;87
316695 Serranópolis de Minas;58
316700 Serranos;31
316710 Serro;222
316720 Sete Lagoas;3732
316555 Setubinha;73
316730 Silveirânia;35
316740 Silvianópolis;52
316750 Simão Pereira;41
316760 Simonésia;149
316770 Sobrália;71
316780 Soledade de Minas;40
316790 Tabuleiro;58
316800 Taiobeiras;710
316805 Taparuba;48
316810 Tapira;70
316820 Tapiraí;24
316830 Taquaraçu de Minas;52
316840 Tarumirim;168
316850 Teixeiras;157
316860 Teófilo Otoni;3250
316870 Timóteo;1038
316880 Tiradentes;74
316890 Tiros;105
316900 Tocantins;122
316905 Tocos do Moji;39
316910 Toledo;45
316920 Tombos;163
316930 Três Corações;1267
316935 Três Marias;350
316940 Três Pontas;824
316950 Tumiritinga;68
316960 Tupaciguara;312
316970 Turmalina;312
316980 Turvolândia;45
316990 Ubá;1557
317000 Ubaí;104
317005 Ubaporanga;119
317010 Uberaba;7524
317020 Uberlândia;15187
317030 Umburatiba;47
317040 Unaí;1067
317043 União de Minas;64
317047 Uruana de Minas;55
317050 Urucânia;99
317052 Urucuia;192
317057 Vargem Alegre;62
317060 Vargem Bonita;35
317065 Vargem Grande do Rio Pardo;77
317070 Varginha;2589
317075 Varjão de Minas;76
317080 Várzea da Palma;374
317090 Varzelândia;174
317100 Vazante;275
317103 Verdelândia;128
317107 Veredinha;68
317110 Veríssimo;56
317115 Vermelho Novo;46
317120 Vespasiano;997
317130 Viçosa;1259
317140 Vieiras;52
317160 Virgem da Lapa;153
317170 Virgínia;91
317180 Virginópolis;135
317190 Virgolândia;93
317200 Visconde do Rio Branco;484
317210 Volta Grande;55
317220 Wenceslau Braz;19
320010 Afonso Cláudio;410
320016 Água Doce do Norte;85
320013 Águia Branca;135
320020 Alegre;387
320030 Alfredo Chaves;210
320035 Alto Rio Novo;82
320040 Anchieta;839
320050 Apiacá;93
320060 Aracruz;1355
320070 Atilio Vivacqua;156
320080 Baixo Guandu;393
320090 Barra de São Francisco;632
320100 Boa Esperança;149
320110 Bom Jesus do Norte;130
320115 Brejetuba;169
320120 Cachoeiro de Itapemirim;4980
320130 Cariacica;3453
320140 Castelo;580
320150 Colatina;2785
320160 Conceição da Barra;284
320170 Conceição do Castelo;132
320180 Divino de São Lourenço;60
320190 Domingos Martins;500
320200 Dores do Rio Preto;107
320210 Ecoporanga;257
320220 Fundão;240
320225 Governador Lindenberg;176
320230 Guaçuí;553
320240 Guarapari;1258
320245 Ibatiba;289
320250 Ibiraçu;177
320255 Ibitirama;114
320260 Iconha;226
320265 Irupi;133
320270 Itaguaçu;151
320280 Itapemirim;790
320290 Itarana;146
320300 Iúna;263
320305 Jaguaré;352
320310 Jerônimo Monteiro;199
320313 João Neiva;245
320316 Laranja da Terra;196
320320 Linhares;3877
320330 Mantenópolis;151
320332 Marataízes;527
320334 Marechal Floriano;218
320335 Marilândia;183
320340 Mimoso do Sul;393
320350 Montanha;273
320360 Mucurici;110
320370 Muniz Freire;212
320380 Muqui;224
320390 Nova Venécia;776
320400 Pancas;237
320405 Pedro Canário;237
320410 Pinheiros;317
320420 Piúma;290
320425 Ponto Belo;90
320430 Presidente Kennedy;286
320435 Rio Bananal;183
320440 Rio Novo do Sul;151
320450 Santa Leopoldina;154
320455 Santa Maria de Jetibá;419
320460 Santa Teresa;568
320465 São Domingos do Norte;102
320470 São Gabriel da Palha;401
320480 São José do Calçado;299
320490 São Mateus;1652
320495 São Roque do Canaã;149
320500 Serra;6778
320501 Sooretama;249
320503 Vargem Alta;278
320506 Venda Nova do Imigrante;535
320510 Viana;849
320515 Vila Pavão;125
320517 Vila Valério;122
320520 Vila Velha;7965
320530 Vitória;13258
330010 Angra dos Reis;3319
330015 Aperibé;204
330020 Araruama;1256
330022 Areal;198
330023 Armação dos Búzios;513
330025 Arraial do Cabo;473
330030 Barra do Piraí;980
330040 Barra Mansa;2974
330045 Belford Roxo;2713
330050 Bom Jardim;277
330060 Bom Jesus do Itabapoana;806
330070 Cabo Frio;3210
330080 Cachoeiras de Macacu;800
330090 Cambuci;210
330100 Campos dos Goytacazes;10349
330110 Cantagalo;286
330093 Carapebus;341
330115 Cardoso Moreira;152
330120 Carmo;418
330130 Casimiro de Abreu;618
330095 Comendador Levy Gasparian;194
330140 Conceição de Macabu;273
330150 Cordeiro;244
330160 Duas Barras;147
330170 Duque de Caxias;10304
330180 Engenheiro Paulo de Frontin;212
330185 Guapimirim;665
330187 Iguaba Grande;384
330190 Itaboraí;2957
330200 Itaguaí;1403
330205 Italva;150
330210 Itaocara;387
330220 Itaperuna;3029
330225 Itatiaia;452
330227 Japeri;984
330230 Laje do Muriaé;108
330240 Macaé;4534
330245 Macuco;77
330250 Magé;2647
330260 Mangaratiba;745
330270 Maricá;1478
330280 Mendes;259
330285 Mesquita;2094
330290 Miguel Pereira;433
330300 Miracema;409
330310 Natividade;294
330320 Nilópolis;2246
330330 Niterói;12357
330340 Nova Friburgo;2829
330350 Nova Iguaçu;8805
330360 Paracambi;805
330370 Paraíba do Sul;732
330380 Paraty;633
330385 Paty do Alferes;255
330390 Petrópolis;6110
330395 Pinheiral;458
330400 Piraí;527
330410 Porciúncula;242
330411 Porto Real;441
330412 Quatis;192
330414 Queimados;834
330415 Quissamã;406
330420 Resende;2433
330430 Rio Bonito;1081
330440 Rio Claro;245
330450 Rio das Flores;214
330452 Rio das Ostras;1525
330455 Rio de Janeiro;111614
330460 Santa Maria Madalena;116
330470 Santo Antônio de Pádua;538
330480 São Fidélis;490
330475 São Francisco de Itabapoana;421
330490 São Gonçalo;8008
330500 São João da Barra;677
330510 São João de Meriti;3264
330513 São José de Ubá;135
330515 São José do Vale do Rio Preto;216
330520 São Pedro da Aldeia;833
330530 São Sebastião do Alto;206
330540 Sapucaia;273
330550 Saquarema;978
