MUNICIPIO;QUANTIDADE
292880 Santo Estêvão;54
292890 São Desidério;26
292895 São Domingos;20
292910 São Felipe;27
292900 São Félix;22
292905 São Félix do Coribe;18
292920 São Francisco do Conde;35
292925 São Gabriel;13
292930 São Gonçalo dos Campos;29
292935 São José da Vitória;5
292937 São José do Jacuípe;10
292940 São Miguel das Matas;6
292950 São Sebastião do Passé;47
292960 Sapeaçu;22
292970 Sátiro Dias;19
292975 Saubara;8
292980 Saúde;10
292990 Seabra;44
293000 Sebastião Laranjeiras;11
293010 Senhor do Bonfim;153
293020 Sento Sé;11
293015 Serra do Ramalho;29
293030 Serra Dourada;24
293040 Serra Preta;13
293050 Serrinha;97
293060 Serrolândia;13
293070 Simões Filho;58
293075 Sítio do Mato;9
293076 Sítio do Quinto;8
293077 Sobradinho;25
293080 Souto Soares;14
293090 Tabocas do Brejo Velho;12
293100 Tanhaçu;17
293105 Tanque Novo;17
293110 Tanquinho;7
293120 Taperoá;9
293130 Tapiramutá;14
293135 Teixeira de Freitas;293
293140 Teodoro Sampaio;10
293150 Teofilândia;18
293160 Teolândia;15
293170 Terra Nova;10
293180 Tremedal;17
293190 Tucano;34
293200 Uauá;31
293210 Ubaíra;19
293220 Ubaitaba;19
293230 Ubatã;16
293240 Uibaí;15
293245 Umburanas;11
293250 Una;20
293260 Urandi;18
293270 Uruçuca;18
293280 Utinga;20
293290 Valença;105
293300 Valente;36
293305 Várzea da Roça;16
293310 Várzea do Poço;8
293315 Várzea Nova;13
293317 Varzedo;12
293320 Vera Cruz;35
293325 Vereda;9
293330 Vitória da Conquista;836
293340 Wagner;13
293345 Wanderley;15
293350 Wenceslau Guimarães;12
293360 Xique-Xique;32
310010 Abadia dos Dourados;5
310020 Abaeté;42
310030 Abre Campo;14
310040 Acaiaca;5
310050 Açucena;10
310060 Água Boa;11
310070 Água Comprida;5
310080 Aguanil;5
310090 Águas Formosas;34
310100 Águas Vermelhas;19
310110 Aimorés;34
310120 Aiuruoca;11
310130 Alagoa;5
310140 Albertina;3
310150 Além Paraíba;92
310160 Alfenas;211
310163 Alfredo Vasconcelos;6
310170 Almenara;59
310180 Alpercata;7
310190 Alpinópolis;35
310200 Alterosa;22
310205 Alto Caparaó;15
315350 Alto Jequitibá;17
310210 Alto Rio Doce;18
310220 Alvarenga;6
310230 Alvinópolis;25
310240 Alvorada de Minas;9
310250 Amparo do Serra;5
310260 Andradas;75
310280 Andrelândia;19
310285 Angelândia;9
310290 Antônio Carlos;9
310300 Antônio Dias;10
310310 Antônio Prado de Minas;7
310320 Araçaí;3
310330 Aracitaba;2
310340 Araçuaí;70
310350 Araguari;206
310360 Arantina;6
310370 Araponga;9
310375 Araporã;10
310380 Arapuá;5
310390 Araújos;9
310400 Araxá;370
310410 Arceburgo;13
310420 Arcos;99
310430 Areado;20
310440 Argirita;4
310445 Aricanduva;8
310450 Arinos;21
310460 Astolfo Dutra;39
310470 Ataléia;13
310480 Augusto de Lima;4
310490 Baependi;41
310500 Baldim;5
310510 Bambuí;52
310520 Bandeira;6
310530 Bandeira do Sul;12
310540 Barão de Cocais;47
310550 Barão de Monte Alto;6
310560 Barbacena;582
310570 Barra Longa;6
310590 Barroso;48
310600 Bela Vista de Minas;17
310610 Belmiro Braga;7
310620 Belo Horizonte;6412
310630 Belo Oriente;26
310640 Belo Vale;13
310650 Berilo;14
310665 Berizal;8
310660 Bertópolis;7
310670 Betim;311
310680 Bias Fortes;5
310690 Bicas;31
310700 Biquinhas;5
310710 Boa Esperança;133
310720 Bocaina de Minas;7
310730 Bocaiúva;53
310740 Bom Despacho;185
310750 Bom Jardim de Minas;16
310760 Bom Jesus da Penha;5
310770 Bom Jesus do Amparo;5
310780 Bom Jesus do Galho;13
310790 Bom Repouso;13
310800 Bom Sucesso;28
310810 Bonfim;11
310820 Bonfinópolis de Minas;10
310825 Bonito de Minas;12
310830 Borda da Mata;30
310840 Botelhos;17
310850 Botumirim;6
310870 Brás Pires;10
310855 Brasilândia de Minas;23
310860 Brasília de Minas;49
310880 Braúnas;5
310890 Brazópolis;25
310900 Brumadinho;94
310910 Bueno Brandão;24
310920 Buenópolis;11
310925 Bugre;7
310930 Buritis;30
310940 Buritizeiro;21
310945 Cabeceira Grande;3
310950 Cabo Verde;15
310960 Cachoeira da Prata;3
310970 Cachoeira de Minas;21
310270 Cachoeira de Pajeú;12
310980 Cachoeira Dourada;5
310990 Caetanópolis;6
311000 Caeté;57
311010 Caiana;9
311020 Cajuri;4
311030 Caldas;17
311040 Camacho;9
311050 Camanducaia;31
311060 Cambuí;114
311070 Cambuquira;22
311080 Campanário;5
311090 Campanha;40
311100 Campestre;40
311110 Campina Verde;52
311115 Campo Azul;5
311120 Campo Belo;163
311130 Campo do Meio;11
311140 Campo Florido;12
311150 Campos Altos;24
311160 Campos Gerais;44
311190 Cana Verde;7
311170 Canaã;5
311180 Canápolis;13
311200 Candeias;36
311205 Cantagalo;4
311210 Caparaó;6
311220 Capela Nova;8
311230 Capelinha;80
311240 Capetinga;12
311250 Capim Branco;6
311260 Capinópolis;19
311265 Capitão Andrade;6
311270 Capitão Enéas;23
311280 Capitólio;13
311290 Caputira;10
311300 Caraí;19
311310 Caranaíba;4
311320 Carandaí;68
311330 Carangola;88
311340 Caratinga;264
311350 Carbonita;25
311360 Careaçu;2
311370 Carlos Chagas;24
311380 Carmésia;4
311390 Carmo da Cachoeira;10
311400 Carmo da Mata;14
311410 Carmo de Minas;20
311420 Carmo do Cajuru;22
311430 Carmo do Paranaíba;105
311440 Carmo do Rio Claro;31
311450 Carmópolis de Minas;38
311455 Carneirinho;16
311460 Carrancas;4
311470 Carvalhópolis;5
311480 Carvalhos;5
311490 Casa Grande;3
311500 Cascalho Rico;2
311510 Cássia;26
311530 Cataguases;301
311535 Catas Altas;11
311540 Catas Altas da Noruega;3
311545 Catuji;7
311547 Catuti;9
311550 Caxambu;75
311560 Cedro do Abaeté;7
311570 Central de Minas;10
311580 Centralina;11
311590 Chácara;4
311600 Chalé;11
311610 Chapada do Norte;13
311615 Chapada Gaúcha;12
311620 Chiador;5
311630 Cipotânea;11
311640 Claraval;5
311650 Claro dos Poções;13
311660 Cláudio;51
311670 Coimbra;6
311680 Coluna;8
311690 Comendador Gomes;3
311700 Comercinho;8
311710 Conceição da Aparecida;12
311520 Conceição da Barra de Minas;6
311730 Conceição das Alagoas;29
311720 Conceição das Pedras;6
311740 Conceição de Ipanema;6
311750 Conceição do Mato Dentro;36
311760 Conceição do Pará;8
311770 Conceição do Rio Verde;24
311780 Conceição dos Ouros;17
311783 Cônego Marinho;10
311787 Confins;9
311790 Congonhal;20
311800 Congonhas;143
311810 Congonhas do Norte;10
311820 Conquista;12
311830 Conselheiro Lafaiete;422
311840 Conselheiro Pena;21
311850 Consolação;5
311860 Contagem;842
311870 Coqueiral;17
311880 Coração de Jesus;43
311890 Cordisburgo;10
311900 Cordislândia;6
311910 Corinto;40
311920 Coroaci;9
311930 Coromandel;56
311940 Coronel Fabriciano;152
311950 Coronel Murta;9
311960 Coronel Pacheco;5
311970 Coronel Xavier Chaves;6
311980 Córrego Danta;9
311990 Córrego do Bom Jesus;4
311995 Córrego Fundo;5
312000 Córrego Novo;4
312010 Couto de Magalhães de Minas;3
312015 Crisólita;7
312020 Cristais;20
312030 Cristália;8
312040 Cristiano Otoni;5
312050 Cristina;24
312060 Crucilândia;10
312070 Cruzeiro da Fortaleza;7
312080 Cruzília;30
312083 Cuparaque;8
312087 Curral de Dentro;8
312090 Curvelo;175
312100 Datas;8
312110 Delfim Moreira;15
312120 Delfinópolis;11
312125 Delta;7
312130 Descoberto;7
312140 Desterro de Entre Rios;18
312150 Desterro do Melo;7
312160 Diamantina;156
312170 Diogo de Vasconcelos;4
312180 Dionísio;8
312190 Divinésia;5
312200 Divino;27
312210 Divino das Laranjeiras;7
312220 Divinolândia de Minas;9
312230 Divinópolis;864
312235 Divisa Alegre;9
312240 Divisa Nova;9
312245 Divisópolis;10
312247 Dom Bosco;4
312250 Dom Cavati;7
312260 Dom Joaquim;7
312270 Dom Silvério;14
312280 Dom Viçoso;9
312290 Dona Eusébia;5
312300 Dores de Campos;16
312310 Dores de Guanhães;7
312320 Dores do Indaiá;26
312330 Dores do Turvo;4
312340 Doresópolis;5
312350 Douradoquara;1
312352 Durandé;7
312360 Elói Mendes;53
312370 Engenheiro Caldas;15
312380 Engenheiro Navarro;5
312385 Entre Folhas;4
312390 Entre Rios de Minas;33
312400 Ervália;20
312410 Esmeraldas;52
312420 Espera Feliz;25
312430 Espinosa;27
312440 Espírito Santo do Dourado;8
312450 Estiva;11
312460 Estrela Dalva;4
312470 Estrela do Indaiá;9
312480 Estrela do Sul;9
312490 Eugenópolis;16
312500 Ewbank da Câmara;4
312510 Extrema;105
312520 Fama;2
312530 Faria Lemos;3
312540 Felício dos Santos;5
312560 Felisburgo;10
312570 Felixlândia;20
312580 Fernandes Tourinho;5
312590 Ferros;8
312595 Fervedouro;13
312600 Florestal;24
312610 Formiga;171
312620 Formoso;6
312630 Fortaleza de Minas;7
312640 Fortuna de Minas;5
312650 Francisco Badaró;16
312660 Francisco Dumont;9
312670 Francisco Sá;25
312675 Franciscópolis;4
312680 Frei Gaspar;5
312690 Frei Inocêncio;8
312695 Frei Lagonegro;3
312700 Fronteira;23
312705 Fronteira dos Vales;4
312707 Fruta de Leite;7
312710 Frutal;148
312720 Funilândia;9
312730 Galiléia;8
312733 Gameleiras;8
312735 Glaucilândia;9
312737 Goiabeira;7
312738 Goianá;7
312740 Gonçalves;4
312750 Gonzaga;7
312760 Gouveia;16
312770 Governador Valadares;761
312780 Grão Mogol;19
312790 Grupiara;5
312800 Guanhães;57
312810 Guapé;14
312820 Guaraciaba;11
312825 Guaraciama;5
312830 Guaranésia;28
312840 Guarani;16
312850 Guarará;8
312860 Guarda-Mor;11
312870 Guaxupé;173
312880 Guidoval;9
312890 Guimarânia;12
312900 Guiricema;11
312910 Gurinhatã;10
312920 Heliodora;8
312930 Iapu;9
312940 Ibertioga;7
312950 Ibiá;54
312960 Ibiaí;14
312965 Ibiracatu;7
312970 Ibiraci;18
312980 Ibirité;75
312990 Ibitiúra de Minas;4
313000 Ibituruna;2
313005 Icaraí de Minas;11
313010 Igarapé;41
313020 Igaratinga;11
313030 Iguatama;11
313040 Ijaci;6
313050 Ilicínea;18
313055 Imbé de Minas;6
313060 Inconfidentes;5
313065 Indaiabira;15
313070 Indianópolis;7
313080 Ingaí;4
313090 Inhapim;38
313100 Inhaúma;7
313110 Inimutaba;6
313115 Ipaba;13
313120 Ipanema;39
313130 Ipatinga;593
313140 Ipiaçu;4
313150 Ipuiúna;19
313160 Iraí de Minas;7
313170 Itabira;595
313180 Itabirinha;9
313190 Itabirito;121
313200 Itacambira;6
313210 Itacarambi;23
313220 Itaguara;24
313230 Itaipé;8
313240 Itajubá;400
313250 Itamarandiba;57
313260 Itamarati de Minas;7
313270 Itambacuri;36
313280 Itambé do Mato Dentro;1
313290 Itamogi;25
313300 Itamonte;30
313310 Itanhandu;49
313320 Itanhomi;14
313330 Itaobim;38
313340 Itapagipe;31
313350 Itapecerica;36
313360 Itapeva;12
313370 Itatiaiuçu;16
313375 Itaú de Minas;38
313380 Itaúna;333
313390 Itaverava;3
313400 Itinga;12
313410 Itueta;5
313420 Ituiutaba;199
313430 Itumirim;8
313440 Iturama;83
313450 Itutinga;6
313460 Jaboticatubas;20
313470 Jacinto;18
313480 Jacuí;13
313490 Jacutinga;54
313500 Jaguaraçu;6
313505 Jaíba;37
313507 Jampruca;3
313510 Janaúba;102
313520 Januária;119
313530 Japaraíba;6
313535 Japonvar;14
313540 Jeceaba;11
313545 Jenipapo de Minas;8
313550 Jequeri;18
313560 Jequitaí;12
313570 Jequitibá;4
313580 Jequitinhonha;39
313590 Jesuânia;7
313600 Joaíma;16
313610 Joanésia;5
313620 João Monlevade;351
313630 João Pinheiro;78
313640 Joaquim Felício;6
313650 Jordânia;13
313652 José Gonçalves de Minas;6
313655 José Raydan;7
313657 Josenópolis;5
313665 Juatuba;38
313670 Juiz de Fora;1494
313680 Juramento;7
313690 Juruaia;21
313695 Juvenília;6
313700 Ladainha;13
313710 Lagamar;18
313720 Lagoa da Prata;79
313730 Lagoa dos Patos;8
313740 Lagoa Dourada;11
313750 Lagoa Formosa;48
313753 Lagoa Grande;16
313760 Lagoa Santa;134
313770 Lajinha;19
313780 Lambari;41
313790 Lamim;2
313800 Laranjal;15
313810 Lassance;9
313820 Lavras;512
313830 Leandro Ferreira;5
313835 Leme do Prado;11
313840 Leopoldina;131
313850 Liberdade;8
313860 Lima Duarte;34
313862 Limeira do Oeste;16
313865 Lontra;14
313867 Luisburgo;6
313868 Luislândia;7
313870 Luminárias;7
313880 Luz;36
313890 Machacalis;15
313900 Machado;104
313910 Madre de Deus de Minas;5
313920 Malacacheta;24
313925 Mamonas;10
313930 Manga;21
313940 Manhuaçu;456
313950 Manhumirim;46
313960 Mantena;31
313980 Mar de Espanha;16
313970 Maravilhas;5
313990 Maria da Fé;31
314000 Mariana;136
314010 Marilac;5
314015 Mário Campos;11
314020 Maripá de Minas;5
314030 Marliéria;4
314040 Marmelópolis;6
314050 Martinho Campos;28
314053 Martins Soares;8
314055 Mata Verde;3
314060 Materlândia;4
314070 Mateus Leme;70
317150 Mathias Lobato;4
314080 Matias Barbosa;21
314085 Matias Cardoso;12
314090 Matipó;25
314100 Mato Verde;23
314110 Matozinhos;36
314120 Matutina;12
314130 Medeiros;6
314140 Medina;22
314150 Mendes Pimentel;7
314160 Mercês;19
314170 Mesquita;5
314180 Minas Novas;39
314190 Minduri;8
314200 Mirabela;16
314210 Miradouro;11
314220 Miraí;24
314225 Miravânia;12
314230 Moeda;6
314240 Moema;13
314250 Monjolos;6
314260 Monsenhor Paulo;14
314270 Montalvânia;18
314280 Monte Alegre de Minas;14
314290 Monte Azul;34
314300 Monte Belo;20
314310 Monte Carmelo;64
314315 Monte Formoso;5
314320 Monte Santo de Minas;36
314340 Monte Sião;53
314330 Montes Claros;720
314345 Montezuma;11
314350 Morada Nova de Minas;14
314360 Morro da Garça;3
314370 Morro do Pilar;1
314380 Munhoz;5
314390 Muriaé;236
314400 Mutum;33
314410 Muzambinho;44
314420 Nacip Raydan;5
314430 Nanuque;76
314435 Naque;6
314437 Natalândia;3
314440 Natércia;7
314450 Nazareno;13
314460 Nepomuceno;35
314465 Ninheira;11
314467 Nova Belém;7
314470 Nova Era;45
314480 Nova Lima;218
314490 Nova Módica;4
314500 Nova Ponte;22
314505 Nova Porteirinha;8
314510 Nova Resende;25
314520 Nova Serrana;78
313660 Nova União;7
314530 Novo Cruzeiro;30
314535 Novo Oriente de Minas;11
314537 Novorizonte;5
314540 Olaria;5
314545 Olhos-d'Água;8
314550 Olímpio Noronha;5
314560 Oliveira;88
314570 Oliveira Fortes;3
314580 Onça de Pitangui;7
314585 Oratórios;6
314587 Orizânia;9
314590 Ouro Branco;93
314600 Ouro Fino;87
314610 Ouro Preto;181
314620 Ouro Verde de Minas;5
314625 Padre Carvalho;5
314630 Padre Paraíso;20
314655 Pai Pedro;8
314640 Paineiras;10
314650 Pains;6
314660 Paiva;3
314670 Palma;18
314675 Palmópolis;7
314690 Papagaios;16
314710 Pará de Minas;216
314700 Paracatu;192
314720 Paraguaçu;21
314730 Paraisópolis;53
314740 Paraopeba;41
314760 Passa Quatro;38
314770 Passa Tempo;13
314780 Passa-Vinte;5
314750 Passabém;4
314790 Passos;351
314795 Patis;5
314800 Patos de Minas;511
314810 Patrocínio;190
314820 Patrocínio do Muriaé;8
314830 Paula Cândido;12
314840 Paulistas;7
314850 Pavão;8
314860 Peçanha;23
314870 Pedra Azul;37
314875 Pedra Bonita;8
314880 Pedra do Anta;6
314890 Pedra do Indaiá;6
314900 Pedra Dourada;6
314910 Pedralva;22
314915 Pedras de Maria da Cruz;11
314920 Pedrinópolis;7
314930 Pedro Leopoldo;144
314940 Pedro Teixeira;4
314950 Pequeri;6
314960 Pequi;5
314970 Perdigão;12
314980 Perdizes;29
314990 Perdões;43
314995 Periquito;7
315000 Pescador;9
315010 Piau;5
315015 Piedade de Caratinga;9
315020 Piedade de Ponte Nova;5
315030 Piedade do Rio Grande;8
315040 Piedade dos Gerais;5
315050 Pimenta;14
315053 Pingo-d'Água;5
315057 Pintópolis;8
315060 Piracema;10
315070 Pirajuba;3
315080 Piranga;24
315090 Piranguçu;9
315100 Piranguinho;15
315110 Pirapetinga;21
315120 Pirapora;103
315130 Piraúba;21
315140 Pitangui;44
315150 Piumhi;98
315160 Planura;16
315170 Poço Fundo;24
315180 Poços de Caldas;799
315190 Pocrane;8
315200 Pompéu;49
315210 Ponte Nova;209
315213 Ponto Chique;7
315217 Ponto dos Volantes;15
315220 Porteirinha;60
315230 Porto Firme;11
315240 Poté;16
315250 Pouso Alegre;742
315260 Pouso Alto;9
315270 Prados;11
315280 Prata;38
315290 Pratápolis;11
315300 Pratinha;6
315310 Presidente Bernardes;10
315320 Presidente Juscelino;4
315330 Presidente Kubitschek;4
315340 Presidente Olegário;29
315360 Prudente de Morais;8
315370 Quartel Geral;4
315380 Queluzito;3
315390 Raposos;11
315400 Raul Soares;45
315410 Recreio;20
315415 Reduto;6
315420 Resende Costa;32
315430 Resplendor;24
315440 Ressaquinha;7
315445 Riachinho;10
315450 Riacho dos Machados;13
315460 Ribeirão das Neves;136
315470 Ribeirão Vermelho;5
315480 Rio Acima;8
315490 Rio Casca;42
315510 Rio do Prado;7
315500 Rio Doce;4
315520 Rio Espera;6
315530 Rio Manso;6
315540 Rio Novo;13
315550 Rio Paranaíba;21
315560 Rio Pardo de Minas;26
315570 Rio Piracicaba;22
315580 Rio Pomba;33
315590 Rio Preto;11
315600 Rio Vermelho;15
315610 Ritápolis;8
315620 Rochedo de Minas;5
315630 Rodeiro;10
315640 Romaria;3
315645 Rosário da Limeira;6
315650 Rubelita;10
315660 Rubim;11
315670 Sabará;86
315680 Sabinópolis;24
315690 Sacramento;52
315700 Salinas;76
315710 Salto da Divisa;11
315720 Santa Bárbara;54
315725 Santa Bárbara do Leste;3
315727 Santa Bárbara do Monte Verde;8
315730 Santa Bárbara do Tugúrio;3
315733 Santa Cruz de Minas;8
315737 Santa Cruz de Salinas;5
315740 Santa Cruz do Escalvado;11
315750 Santa Efigênia de Minas;4
315760 Santa Fé de Minas;5
315765 Santa Helena de Minas;5
315770 Santa Juliana;22
315780 Santa Luzia;154
315790 Santa Margarida;20
315800 Santa Maria de Itabira;12
315810 Santa Maria do Salto;3
315820 Santa Maria do Suaçuí;19
315920 Santa Rita de Caldas;22
315940 Santa Rita de Ibitipoca;4
315930 Santa Rita de Jacutinga;7
315935 Santa Rita de Minas;10
315950 Santa Rita do Itueto;11
315960 Santa Rita do Sapucaí;126
315970 Santa Rosa da Serra;8
315980 Santa Vitória;27
315830 Santana da Vargem;6
315840 Santana de Cataguases;6
315850 Santana de Pirapama;7
315860 Santana do Deserto;6
315870 Santana do Garambéu;4
315880 Santana do Jacaré;8
315890 Santana do Manhuaçu;10
315895 Santana do Paraíso;24
315900 Santana do Riacho;5
315910 Santana dos Montes;4
315990 Santo Antônio do Amparo;32
316000 Santo Antônio do Aventureiro;7
316010 Santo Antônio do Grama;6
316020 Santo Antônio do Itambé;2
316030 Santo Antônio do Jacinto;8
316040 Santo Antônio do Monte;44
316045 Santo Antônio do Retiro;12
316050 Santo Antônio do Rio Abaixo;3
316060 Santo Hipólito;5
316070 Santos Dumont;68
316080 São Bento Abade;3
316090 São Brás do Suaçuí;6
316095 São Domingos das Dores;7
316100 São Domingos do Prata;22
316105 São Félix de Minas;8
316110 São Francisco;43
316120 São Francisco de Paula;6
316130 São Francisco de Sales;10
316140 São Francisco do Glória;8
316150 São Geraldo;8
316160 São Geraldo da Piedade;3
316165 São Geraldo do Baixio;5
316170 São Gonçalo do Abaeté;12
316180 São Gonçalo do Pará;7
316190 São Gonçalo do Rio Abaixo;13
312550 São Gonçalo do Rio Preto;5
316200 São Gonçalo do Sapucaí;62
316210 São Gotardo;44
316220 São João Batista do Glória;12
316225 São João da Lagoa;4
316230 São João da Mata;5
316240 São João da Ponte;20
316245 São João das Missões;15
316250 São João del Rei;307
316255 São João do Manhuaçu;13
316257 São João do Manteninha;5
316260 São João do Oriente;10
316265 São João do Pacuí;7
316270 São João do Paraíso;21
316280 São João Evangelista;12
316290 São João Nepomuceno;34
316292 São Joaquim de Bicas;29
316294 São José da Barra;18
316295 São José da Lapa;23
316300 São José da Safira;4
316310 São José da Varginha;9
316320 São José do Alegre;5
316330 São José do Divino;6
316340 São José do Goiabal;5
316350 São José do Jacuri;7
316360 São José do Mantimento;3
316370 São Lourenço;232
316380 São Miguel do Anta;8
316390 São Pedro da União;8
316410 São Pedro do Suaçuí;7
316400 São Pedro dos Ferros;15
316420 São Romão;12
316430 São Roque de Minas;13
316440 São Sebastião da Bela Vista;4
316443 São Sebastião da Vargem Alegre;6
316447 São Sebastião do Anta;5
316450 São Sebastião do Maranhão;8
316460 São Sebastião do Oeste;11
316470 São Sebastião do Paraíso;174
316480 São Sebastião do Rio Preto;3
316490 São Sebastião do Rio Verde;4
316520 São Thomé das Letras;10
316500 São Tiago;12
316510 São Tomás de Aquino;12
316530 São Vicente de Minas;17
316540 Sapucaí-Mirim;8
316550 Sardoá;5
316553 Sarzedo;34
316556 Sem-Peixe;6
316557 Senador Amaral;4
316560 Senador Cortes;3
316570 Senador Firmino;13
316580 Senador José Bento;5
316590 Senador Modestino Gonçalves;3
316600 Senhora de Oliveira;7
316610 Senhora do Porto;3
316620 Senhora dos Remédios;8
316630 Sericita;11
316640 Seritinga;3
316650 Serra Azul de Minas;3
316660 Serra da Saudade;4
316680 Serra do Salitre;22
316670 Serra dos Aimorés;6
316690 Serrania;12
316695 Serranópolis de Minas;7
316700 Serranos;4
316710 Serro;26
316720 Sete Lagoas;526
316555 Setubinha;8
316730 Silveirânia;4
316740 Silvianópolis;9
316750 Simão Pereira;5
316760 Simonésia;21
316770 Sobrália;12
316780 Soledade de Minas;2
316790 Tabuleiro;7
316800 Taiobeiras;52
316805 Taparuba;6
316810 Tapira;2
316820 Tapiraí;3
316830 Taquaraçu de Minas;5
316840 Tarumirim;16
316850 Teixeiras;14
316860 Teófilo Otoni;471
316870 Timóteo;132
316880 Tiradentes;7
316890 Tiros;12
316900 Tocantins;18
316905 Tocos do Moji;6
316910 Toledo;5
316920 Tombos;34
316930 Três Corações;244
316935 Três Marias;61
316940 Três Pontas;224
316950 Tumiritinga;7
316960 Tupaciguara;22
316970 Turmalina;32
316980 Turvolândia;5
316990 Ubá;169
317000 Ubaí;19
317005 Ubaporanga;11
317010 Uberaba;674
317020 Uberlândia;1713
317030 Umburatiba;4
317040 Unaí;137
317043 União de Minas;5
317047 Uruana de Minas;5
317050 Urucânia;6
317052 Urucuia;13
317057 Vargem Alegre;4
317060 Vargem Bonita;6
317065 Vargem Grande do Rio Pardo;10
317070 Varginha;705
317075 Varjão de Minas;8
317080 Várzea da Palma;44
317090 Varzelândia;21
317100 Vazante;35
317103 Verdelândia;9
317107 Veredinha;7
317110 Veríssimo;3
317115 Vermelho Novo;2
317120 Vespasiano;122
317130 Viçosa;381
317140 Vieiras;5
317160 Virgem da Lapa;16
317170 Virgínia;11
317180 Virginópolis;19
317190 Virgolândia;7
317200 Visconde do Rio Branco;73
317210 Volta Grande;10
317220 Wenceslau Braz;2
320010 Afonso Cláudio;41
320016 Água Doce do Norte;15
320013 Águia Branca;15
320020 Alegre;78
320030 Alfredo Chaves;26
320035 Alto Rio Novo;8
320040 Anchieta;71
320050 Apiacá;7
320060 Aracruz;238
320070 Atilio Vivacqua;17
320080 Baixo Guandu;57
320090 Barra de São Francisco;82
320100 Boa Esperança;27
320110 Bom Jesus do Norte;11
320115 Brejetuba;26
320120 Cachoeiro de Itapemirim;455
320130 Cariacica;215
320140 Castelo;105
320150 Colatina;393
320160 Conceição da Barra;20
320170 Conceição do Castelo;19
320180 Divino de São Lourenço;11
320190 Domingos Martins;61
320200 Dores do Rio Preto;9
320210 Ecoporanga;27
320220 Fundão;23
320225 Governador Lindenberg;25
320230 Guaçuí;88
320240 Guarapari;175
320245 Ibatiba;45
320250 Ibiraçu;32
320255 Ibitirama;10
320260 Iconha;39
320265 Irupi;20
320270 Itaguaçu;25
320280 Itapemirim;72
320290 Itarana;20
320300 Iúna;68
320305 Jaguaré;42
320310 Jerônimo Monteiro;26
320313 João Neiva;45
320316 Laranja da Terra;23
320320 Linhares;483
320330 Mantenópolis;14
320332 Marataízes;73
320334 Marechal Floriano;27
320335 Marilândia;27
320340 Mimoso do Sul;53
320350 Montanha;26
320360 Mucurici;9
320370 Muniz Freire;25
320380 Muqui;23
320390 Nova Venécia;85
320400 Pancas;26
320405 Pedro Canário;21
320410 Pinheiros;40
320420 Piúma;39
320425 Ponto Belo;12
320430 Presidente Kennedy;21
320435 Rio Bananal;29
320440 Rio Novo do Sul;12
320450 Santa Leopoldina;7
320455 Santa Maria de Jetibá;56
320460 Santa Teresa;58
320465 São Domingos do Norte;12
320470 São Gabriel da Palha;109
320480 São José do Calçado;20
320490 São Mateus;224
320495 São Roque do Canaã;17
320500 Serra;437
320501 Sooretama;17
320503 Vargem Alta;43
320506 Venda Nova do Imigrante;84
320510 Viana;38
320515 Vila Pavão;14
320517 Vila Valério;14
320520 Vila Velha;882
320530 Vitória;1531
330010 Angra dos Reis;487
330015 Aperibé;16
330020 Araruama;269
330022 Areal;23
330023 Armação dos Búzios;48
330025 Arraial do Cabo;23
330030 Barra do Piraí;178
330040 Barra Mansa;397
330045 Belford Roxo;157
330050 Bom Jardim;42
330060 Bom Jesus do Itabapoana;116
330070 Cabo Frio;369
330080 Cachoeiras de Macacu;92
330090 Cambuci;22
330100 Campos dos Goytacazes;1053
330110 Cantagalo;50
330093 Carapebus;20
330115 Cardoso Moreira;13
330120 Carmo;36
330130 Casimiro de Abreu;54
330095 Comendador Levy Gasparian;21
330140 Conceição de Macabu;35
330150 Cordeiro;56
330160 Duas Barras;23
330170 Duque de Caxias;713
330180 Engenheiro Paulo de Frontin;22
330185 Guapimirim;45
330187 Iguaba Grande;40
330190 Itaboraí;248
330200 Itaguaí;157
330205 Italva;20
330210 Itaocara;39
330220 Itaperuna;362
330225 Itatiaia;50
330227 Japeri;32
330230 Laje do Muriaé;13
330240 Macaé;856
330245 Macuco;15
330250 Magé;187
330260 Mangaratiba;37
330270 Maricá;129
330280 Mendes;45
330285 Mesquita;70
330290 Miguel Pereira;81
330300 Miracema;55
330310 Natividade;44
330320 Nilópolis;228
330330 Niterói;2047
330340 Nova Friburgo;495
330350 Nova Iguaçu;945
330360 Paracambi;70
330370 Paraíba do Sul;78
330380 Paraty;40
330385 Paty do Alferes;38
330390 Petrópolis;559
330395 Pinheiral;31
330400 Piraí;41
330410 Porciúncula;45
330411 Porto Real;41
330412 Quatis;24
330414 Queimados;68
330415 Quissamã;23
330420 Resende;464
330430 Rio Bonito;116
330440 Rio Claro;26
330450 Rio das Flores;20
330452 Rio das Ostras;231
330455 Rio de Janeiro;10840
330460 Santa Maria Madalena;19
330470 Santo Antônio de Pádua;54
330480 São Fidélis;53
330475 São Francisco de Itabapoana;52
330490 São Gonçalo;898
330500 São João da Barra;47
330510 São João de Meriti;282
330513 São José de Ubá;10
330515 São José do Vale do Rio Preto;31
330520 São Pedro da Aldeia;89
330530 São Sebastião do Alto;9
330540 Sapucaia;36
330550 Saquarema;134
330555 Seropédica;48
330560 Silva Jardim;38
330570 Sumidouro;25
330575 Tanguá;38
330580 Teresópolis;270
330590 Trajano de Moraes;16
330600 Três Rios;298
330610 Valença;136
330615 Varre-Sai;12
330620 Vassouras;94
